tower_0/v/cg/affine2/xw_plus_b/MatMul:MatMul	/device:GPU:0/stream:all	0	366000	366000	['(?output_ref2)']		[1552507415121452000, 1552507415121452000, 1552507415121818000, 1552507415121818000]
tower_0/v/cg/affine2/xw_plus_b:BiasAdd	/device:GPU:0/stream:all	0	7000	7000	['(?output_ref2)']		[1552507415121846000, 1552507415121846000, 1552507415121853000, 1552507415121853000]
tower_0/v/cg/conv0/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	0	1663000	1666000	['(128x64x55x55)', ' -t f32 -data_format NHWC']	tower_0/v/cg/conv0/BiasAdd = BiasAdd(tower_0/v/cg/conv0/conv2d/Conv2D, v/cg/conv0/biases/read)	[1552507415077386000, 1552507415077386000, 1552507415079049000, 1552507415079052000]
tower_0/v/cg/conv0/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	1644000	1644000	['(?output_ref2)']		[1552507415077400000, 1552507415077400000, 1552507415079044000, 1552507415079044000]
tower_0/v/cg/conv0/Relu	/job:localhost/replica:0/task:0/device:GPU:0	1000	1313000	1316000	['(128x64x55x55)', ' -t f32']	tower_0/v/cg/conv0/Relu = Relu(tower_0/v/cg/conv0/BiasAdd)	[1552507415079184000, 1552507415079185000, 1552507415080497000, 1552507415080500000]
tower_0/v/cg/conv0/Relu:Relu	/device:GPU:0/stream:all	0	1293000	1293000	['(?output_ref2)']		[1552507415079198000, 1552507415079198000, 1552507415080491000, 1552507415080491000]
tower_0/v/cg/conv0/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1000	6396000	6400000	['(128x64x55x55)', ' -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1']	[GPU_0_bfc 189.2MB 189.2MB] tower_0/v/cg/conv0/conv2d/Conv2D = Conv2D(tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer, v/cg/conv0/conv2d/kernel/read)	[1552507415070821000, 1552507415070822000, 1552507415077217000, 1552507415077221000]
tower_0/v/cg/conv0/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507415070891000, 1552507415070891000, 1552507415070894000, 1552507415070894000]
tower_0/v/cg/conv0/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6000	6000	['(?output_ref2)']		[1552507415070844000, 1552507415070844000, 1552507415070850000, 1552507415070850000]
tower_0/v/cg/conv0/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6289000	6289000	['(?output_ref2)']		[1552507415070915000, 1552507415070915000, 1552507415077204000, 1552507415077204000]
tower_0/v/cg/conv1/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	2000	1223000	1226000	['(128x192x27x27)', ' -t f32 -data_format NHWC']	tower_0/v/cg/conv1/BiasAdd = BiasAdd(tower_0/v/cg/conv1/conv2d/Conv2D, v/cg/conv1/biases/read)	[1552507415088957000, 1552507415088959000, 1552507415090180000, 1552507415090183000]
tower_0/v/cg/conv1/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	1196000	1196000	['(?output_ref2)']		[1552507415088979000, 1552507415088979000, 1552507415090175000, 1552507415090175000]
tower_0/v/cg/conv1/Relu	/job:localhost/replica:0/task:0/device:GPU:0	1000	956000	959000	['(128x192x27x27)', ' -t f32']	tower_0/v/cg/conv1/Relu = Relu(tower_0/v/cg/conv1/BiasAdd)	[1552507415090185000, 1552507415090186000, 1552507415091141000, 1552507415091144000]
tower_0/v/cg/conv1/Relu:Relu	/device:GPU:0/stream:all	0	936000	936000	['(?output_ref2)']		[1552507415090199000, 1552507415090199000, 1552507415091135000, 1552507415091135000]
tower_0/v/cg/conv1/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	7172000	7178000	['(128x192x27x27)', ' -t f32 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 324.9MB 324.9MB] tower_0/v/cg/conv1/conv2d/Conv2D = Conv2D(tower_0/v/cg/mpool0/MaxPool, v/cg/conv1/conv2d/kernel/read)	[1552507415081771000, 1552507415081771000, 1552507415088943000, 1552507415088949000]
tower_0/v/cg/conv1/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	35000	35000	['(?output_ref2)']		[1552507415081790000, 1552507415081790000, 1552507415081825000, 1552507415081825000]
tower_0/v/cg/conv1/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	420000	420000	['(?output_ref2)']		[1552507415083534000, 1552507415083534000, 1552507415083954000, 1552507415083954000]
tower_0/v/cg/conv1/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	525000	525000	['(?output_ref2)']		[1552507415081866000, 1552507415081866000, 1552507415082391000, 1552507415082391000]
tower_0/v/cg/conv1/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	1463000	1463000	['(?output_ref2)']		[1552507415087450000, 1552507415087450000, 1552507415088913000, 1552507415088913000]
tower_0/v/cg/conv1/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2830000	2830000	['(?output_ref2)']		[1552507415084583000, 1552507415084583000, 1552507415087413000, 1552507415087413000]
tower_0/v/cg/conv2/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	576000	579000	['(128x384x13x13)', ' -t f32 -data_format NHWC']	tower_0/v/cg/conv2/BiasAdd = BiasAdd(tower_0/v/cg/conv2/conv2d/Conv2D, v/cg/conv2/biases/read)	[1552507415097712000, 1552507415097713000, 1552507415098288000, 1552507415098291000]
tower_0/v/cg/conv2/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	557000	557000	['(?output_ref2)']		[1552507415097727000, 1552507415097727000, 1552507415098284000, 1552507415098284000]
tower_0/v/cg/conv2/Relu	/job:localhost/replica:0/task:0/device:GPU:0	1000	453000	455000	['(128x384x13x13)', ' -t f32']	tower_0/v/cg/conv2/Relu = Relu(tower_0/v/cg/conv2/BiasAdd)	[1552507415098293000, 1552507415098294000, 1552507415098746000, 1552507415098748000]
tower_0/v/cg/conv2/Relu:Relu	/device:GPU:0/stream:all	0	436000	436000	['(?output_ref2)']		[1552507415098305000, 1552507415098305000, 1552507415098741000, 1552507415098741000]
tower_0/v/cg/conv2/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1000	5300000	5304000	['(128x384x13x13)', ' -t f32 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 304.7MB 304.7MB] tower_0/v/cg/conv2/conv2d/Conv2D = Conv2D(tower_0/v/cg/mpool1/MaxPool, v/cg/conv2/conv2d/kernel/read)	[1552507415092403000, 1552507415092404000, 1552507415097703000, 1552507415097707000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	88000	88000	['(?output_ref2)']		[1552507415092423000, 1552507415092423000, 1552507415092511000, 1552507415092511000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	235000	235000	['(?output_ref2)']		[1552507415092544000, 1552507415092544000, 1552507415092779000, 1552507415092779000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	372000	372000	['(?output_ref2)']		[1552507415093577000, 1552507415093577000, 1552507415093949000, 1552507415093949000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	721000	721000	['(?output_ref2)']		[1552507415096972000, 1552507415096972000, 1552507415097693000, 1552507415097693000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	771000	771000	['(?output_ref2)']		[1552507415092794000, 1552507415092794000, 1552507415093565000, 1552507415093565000]
tower_0/v/cg/conv2/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2989000	2989000	['(?output_ref2)']		[1552507415093969000, 1552507415093969000, 1552507415096958000, 1552507415096958000]
tower_0/v/cg/conv3/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	569000	572000	['(128x384x13x13)', ' -t f32 -data_format NHWC']	tower_0/v/cg/conv3/BiasAdd = BiasAdd(tower_0/v/cg/conv3/conv2d/Conv2D, v/cg/conv3/biases/read)	[1552507415107785000, 1552507415107786000, 1552507415108354000, 1552507415108357000]
tower_0/v/cg/conv3/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	549000	549000	['(?output_ref2)']		[1552507415107800000, 1552507415107800000, 1552507415108349000, 1552507415108349000]
tower_0/v/cg/conv3/Relu	/job:localhost/replica:0/task:0/device:GPU:0	0	449000	452000	['(128x384x13x13)', ' -t f32']	tower_0/v/cg/conv3/Relu = Relu(tower_0/v/cg/conv3/BiasAdd)	[1552507415108359000, 1552507415108359000, 1552507415108808000, 1552507415108811000]
tower_0/v/cg/conv3/Relu:Relu	/device:GPU:0/stream:all	0	435000	435000	['(?output_ref2)']		[1552507415108369000, 1552507415108369000, 1552507415108804000, 1552507415108804000]
tower_0/v/cg/conv3/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	9019000	9022000	['(128x384x13x13)', ' -t f32 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 322.4MB 322.4MB] tower_0/v/cg/conv3/conv2d/Conv2D = Conv2D(tower_0/v/cg/conv2/Relu, v/cg/conv3/conv2d/kernel/read)	[1552507415098758000, 1552507415098758000, 1552507415107777000, 1552507415107780000]
tower_0/v/cg/conv3/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	183000	183000	['(?output_ref2)']		[1552507415100046000, 1552507415100046000, 1552507415100229000, 1552507415100229000]
tower_0/v/cg/conv3/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	187000	187000	['(?output_ref2)']		[1552507415098774000, 1552507415098774000, 1552507415098961000, 1552507415098961000]
tower_0/v/cg/conv3/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	1045000	1045000	['(?output_ref2)']		[1552507415098988000, 1552507415098988000, 1552507415100033000, 1552507415100033000]
tower_0/v/cg/conv3/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	1056000	1056000	['(?output_ref2)']		[1552507415106712000, 1552507415106712000, 1552507415107768000, 1552507415107768000]
tower_0/v/cg/conv3/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6452000	6452000	['(?output_ref2)']		[1552507415100247000, 1552507415100247000, 1552507415106699000, 1552507415106699000]
tower_0/v/cg/conv4/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	391000	394000	['(128x256x13x13)', ' -t f32 -data_format NHWC']	tower_0/v/cg/conv4/BiasAdd = BiasAdd(tower_0/v/cg/conv4/conv2d/Conv2D, v/cg/conv4/biases/read)	[1552507415115187000, 1552507415115188000, 1552507415115578000, 1552507415115581000]
tower_0/v/cg/conv4/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	371000	371000	['(?output_ref2)']		[1552507415115202000, 1552507415115202000, 1552507415115573000, 1552507415115573000]
tower_0/v/cg/conv4/Relu	/job:localhost/replica:0/task:0/device:GPU:0	1000	309000	311000	['(128x256x13x13)', ' -t f32']	tower_0/v/cg/conv4/Relu = Relu(tower_0/v/cg/conv4/BiasAdd)	[1552507415115583000, 1552507415115584000, 1552507415115892000, 1552507415115894000]
tower_0/v/cg/conv4/Relu:Relu	/device:GPU:0/stream:all	0	291000	291000	['(?output_ref2)']		[1552507415115595000, 1552507415115595000, 1552507415115886000, 1552507415115886000]
tower_0/v/cg/conv4/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	6359000	6363000	['(128x256x13x13)', ' -t f32 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 253.8MB 253.8MB] tower_0/v/cg/conv4/conv2d/Conv2D = Conv2D(tower_0/v/cg/conv3/Relu, v/cg/conv4/conv2d/kernel/read)	[1552507415108820000, 1552507415108820000, 1552507415115179000, 1552507415115183000]
tower_0/v/cg/conv4/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	118000	118000	['(?output_ref2)']		[1552507415108836000, 1552507415108836000, 1552507415108954000, 1552507415108954000]
tower_0/v/cg/conv4/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	122000	122000	['(?output_ref2)']		[1552507415110039000, 1552507415110039000, 1552507415110161000, 1552507415110161000]
tower_0/v/cg/conv4/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	653000	653000	['(?output_ref2)']		[1552507415114518000, 1552507415114518000, 1552507415115171000, 1552507415115171000]
tower_0/v/cg/conv4/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	1048000	1048000	['(?output_ref2)']		[1552507415108979000, 1552507415108979000, 1552507415110027000, 1552507415110027000]
tower_0/v/cg/conv4/conv2d/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4330000	4330000	['(?output_ref2)']		[1552507415110174000, 1552507415110174000, 1552507415114504000, 1552507415114504000]
tower_0/v/cg/dropout0/dropout/dropout/Floor	/job:localhost/replica:0/task:0/device:GPU:0	0	45000	47000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0/dropout/dropout/Floor = Floor(tower_0/v/cg/dropout0/dropout/dropout/add)	[1552507415077337000, 1552507415077337000, 1552507415077382000, 1552507415077384000]
tower_0/v/cg/dropout0/dropout/dropout/Floor:Floor	/device:GPU:0/stream:all	0	30000	30000	['(?output_ref2)']		[1552507415077348000, 1552507415077348000, 1552507415077378000, 1552507415077378000]
tower_0/v/cg/dropout0/dropout/dropout/add	/job:localhost/replica:0/task:0/device:GPU:0	1000	46000	48000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0/dropout/dropout/add = Add(tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob, tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul)	[1552507415070771000, 1552507415070772000, 1552507415070817000, 1552507415070819000]
tower_0/v/cg/dropout0/dropout/dropout/add:Add	/device:GPU:0/stream:all	0	28000	28000	['(?output_ref2)']		[1552507415070784000, 1552507415070784000, 1552507415070812000, 1552507415070812000]
tower_0/v/cg/dropout0/dropout/dropout/div	/job:localhost/replica:0/task:0/device:GPU:0	0	50000	53000	['(128x4096)', ' -t f32']	[GPU_0_bfc 2.0MB 2.0MB] tower_0/v/cg/dropout0/dropout/dropout/div = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/affine0/affine0)	[1552507415119629000, 1552507415119629000, 1552507415119679000, 1552507415119682000]
tower_0/v/cg/dropout0/dropout/dropout/div:Mul	/device:GPU:0/stream:all	0	29000	29000	['(?output_ref2)']		[1552507415119645000, 1552507415119645000, 1552507415119674000, 1552507415119674000]
tower_0/v/cg/dropout0/dropout/dropout/mul	/job:localhost/replica:0/task:0/device:GPU:0	0	61000	65000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0/dropout/dropout/mul = Mul(tower_0/v/cg/dropout0/dropout/dropout/div, tower_0/v/cg/dropout0/dropout/dropout/Floor)	[1552507415119686000, 1552507415119686000, 1552507415119747000, 1552507415119751000]
tower_0/v/cg/dropout0/dropout/dropout/mul:Mul	/device:GPU:0/stream:all	0	42000	42000	['(?output_ref2)']		[1552507415119698000, 1552507415119698000, 1552507415119740000, 1552507415119740000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform	/job:localhost/replica:0/task:0/device:GPU:0	0	37000	39000	['(128x4096)', ' -t i32 -t f32 -seed i: 123 -seed2 i: 144']	[GPU_0_bfc 2.0MB 2.0MB] tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform = RandomUniform(tower_0/v/cg/dropout0_1/dropout/dropout/Shape)	[1552507415062351000, 1552507415062351000, 1552507415062388000, 1552507415062390000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform:RandomUniform	/device:GPU:0/stream:all	0	19000	19000	['(?output_ref2)']		[1552507415062364000, 1552507415062364000, 1552507415062383000, 1552507415062383000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul = Snapshot(tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform)	[1552507415062908000, 1552507415062908000, 1552507415062909000, 1552507415062910000]
tower_0/v/cg/dropout0_1/dropout/dropout/Floor	/job:localhost/replica:0/task:0/device:GPU:0	1000	50000	53000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0_1/dropout/dropout/Floor = Floor(tower_0/v/cg/dropout0_1/dropout/dropout/add)	[1552507415077282000, 1552507415077283000, 1552507415077332000, 1552507415077335000]
tower_0/v/cg/dropout0_1/dropout/dropout/Floor:Floor	/device:GPU:0/stream:all	0	30000	30000	['(?output_ref2)']		[1552507415077297000, 1552507415077297000, 1552507415077327000, 1552507415077327000]
tower_0/v/cg/dropout0_1/dropout/dropout/Shape	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(2)', ' -t i32']	tower_0/v/cg/dropout0_1/dropout/dropout/Shape = Const()	[1552507415062149000, 1552507415062149000, 1552507415062150000, 1552507415062151000]
tower_0/v/cg/dropout0_1/dropout/dropout/add	/job:localhost/replica:0/task:0/device:GPU:0	0	48000	51000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0_1/dropout/dropout/add = Add(tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob, tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul)	[1552507415070719000, 1552507415070719000, 1552507415070767000, 1552507415070770000]
tower_0/v/cg/dropout0_1/dropout/dropout/add:Add	/device:GPU:0/stream:all	0	29000	29000	['(?output_ref2)']		[1552507415070733000, 1552507415070733000, 1552507415070762000, 1552507415070762000]
tower_0/v/cg/dropout0_1/dropout/dropout/div	/job:localhost/replica:0/task:0/device:GPU:0	1000	47000	50000	['(128x4096)', ' -t f32']	[GPU_0_bfc 2.0MB 2.0MB] tower_0/v/cg/dropout0_1/dropout/dropout/div = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/affine1/affine1)	[1552507415121301000, 1552507415121302000, 1552507415121348000, 1552507415121351000]
tower_0/v/cg/dropout0_1/dropout/dropout/div:Mul	/device:GPU:0/stream:all	0	29000	29000	['(?output_ref2)']		[1552507415121314000, 1552507415121314000, 1552507415121343000, 1552507415121343000]
tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(1)', ' -t f32']	tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob = Const()	[1552507415062146000, 1552507415062146000, 1552507415062147000, 1552507415062148000]
tower_0/v/cg/dropout0_1/dropout/dropout/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	59000	62000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0_1/dropout/dropout/mul = Mul(tower_0/v/cg/dropout0_1/dropout/dropout/div, tower_0/v/cg/dropout0_1/dropout/dropout/Floor)	[1552507415121354000, 1552507415121355000, 1552507415121413000, 1552507415121416000]
tower_0/v/cg/dropout0_1/dropout/dropout/mul:Mul	/device:GPU:0/stream:all	0	41000	41000	['(?output_ref2)']		[1552507415121366000, 1552507415121366000, 1552507415121407000, 1552507415121407000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform	/job:localhost/replica:0/task:0/device:GPU:0	0	40000	42000	['(128x4096)', ' -t i32 -t f32 -seed i: 123 -seed2 i: 172']	[GPU_0_bfc 2.0MB 2.0MB] tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform = RandomUniform(tower_0/v/cg/dropout0_1/dropout/dropout/Shape)	[1552507415062303000, 1552507415062303000, 1552507415062343000, 1552507415062345000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform:RandomUniform	/device:GPU:0/stream:all	0	19000	19000	['(?output_ref2)']		[1552507415062319000, 1552507415062319000, 1552507415062338000, 1552507415062338000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	3000	4000	['(128x4096)', ' -t f32']	tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul = Snapshot(tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform)	[1552507415062902000, 1552507415062903000, 1552507415062905000, 1552507415062906000]
tower_0/v/cg/mpool0/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	0	1253000	1256000	['(128x64x27x27)', ' -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 22.8MB 22.8MB] tower_0/v/cg/mpool0/MaxPool = MaxPool(tower_0/v/cg/conv0/Relu)	[1552507415080502000, 1552507415080502000, 1552507415081755000, 1552507415081758000]
tower_0/v/cg/mpool0/MaxPool:MaxPool	/device:GPU:0/stream:all	0	1220000	1220000	['(?output_ref2)']		[1552507415080528000, 1552507415080528000, 1552507415081748000, 1552507415081748000]
tower_0/v/cg/mpool1/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	0	1240000	1244000	['(128x192x13x13)', ' -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 15.8MB 15.8MB] tower_0/v/cg/mpool1/MaxPool = MaxPool(tower_0/v/cg/conv1/Relu)	[1552507415091146000, 1552507415091146000, 1552507415092386000, 1552507415092390000]
tower_0/v/cg/mpool1/MaxPool:MaxPool	/device:GPU:0/stream:all	0	1208000	1208000	['(?output_ref2)']		[1552507415091172000, 1552507415091172000, 1552507415092380000, 1552507415092380000]
tower_0/v/cg/mpool2/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	0	302000	305000	['(128x256x6x6)', ' -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 5.1MB 5.1MB] tower_0/v/cg/mpool2/MaxPool = MaxPool(tower_0/v/cg/conv4/Relu)	[1552507415115896000, 1552507415115896000, 1552507415116198000, 1552507415116201000]
tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	1000	101000	103000	['(128x6x6x256)']	[GPU_0_bfc 4.5MB 4.5MB] tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer = Transpose(tower_0/v/cg/mpool2/MaxPool, PermConstNCHWToNHWC-LayoutOptimizer)	[1552507415116204000, 1552507415116205000, 1552507415116305000, 1552507415116307000]
tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer:Transpose	/device:GPU:0/stream:all	0	76000	76000	['(?output_ref2)']		[1552507415116223000, 1552507415116223000, 1552507415116299000, 1552507415116299000]
tower_0/v/cg/mpool2/MaxPool:MaxPool	/device:GPU:0/stream:all	0	275000	275000	['(?output_ref2)']		[1552507415115916000, 1552507415115916000, 1552507415116191000, 1552507415116191000]
tower_0/v/gpu_cached_inputs	/job:localhost/replica:0/task:0/device:GPU:0	0	3000	4000	['(128x227x227x3)', ' -t f32']	tower_0/v/gpu_cached_inputs = VariableV2()	[1552507415062178000, 1552507415062178000, 1552507415062181000, 1552507415062182000]
tower_0/v/gpu_cached_inputs/read	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(128x227x227x3)', ' -t f32']	tower_0/v/gpu_cached_inputs/read = Identity(tower_0/v/gpu_cached_inputs)	[1552507415062409000, 1552507415062409000, 1552507415062410000, 1552507415062411000]
tower_0/v/gradients/AddN	/job:localhost/replica:0/task:0/device:GPU:0	1000	21000	24000	['(1001)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad)	[1552507415123089000, 1552507415123090000, 1552507415123110000, 1552507415123113000]
tower_0/v/gradients/AddN:AddN	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507415123103000, 1552507415123103000, 1552507415123106000, 1552507415123106000]
tower_0/v/gradients/AddN_1	/job:localhost/replica:0/task:0/device:GPU:0	1000	330000	333000	['(4096x1001)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_1 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1)	[1552507415123115000, 1552507415123116000, 1552507415123445000, 1552507415123448000]
tower_0/v/gradients/AddN_10	/job:localhost/replica:0/task:0/device:GPU:0	1000	22000	25000	['(384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_10 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad)	[1552507415188324000, 1552507415188325000, 1552507415188346000, 1552507415188349000]
tower_0/v/gradients/AddN_10:AddN	/device:GPU:0/stream:all	0	3000	3000	['(?output_ref2)']		[1552507415188339000, 1552507415188339000, 1552507415188342000, 1552507415188342000]
tower_0/v/gradients/AddN_11	/job:localhost/replica:0/task:0/device:GPU:0	1000	69000	73000	['(3x3x192x384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_11 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507415188351000, 1552507415188352000, 1552507415188420000, 1552507415188424000]
tower_0/v/gradients/AddN_11:AddN	/device:GPU:0/stream:all	0	52000	52000	['(?output_ref2)']		[1552507415188363000, 1552507415188363000, 1552507415188415000, 1552507415188415000]
tower_0/v/gradients/AddN_12	/job:localhost/replica:0/task:0/device:GPU:0	1000	21000	25000	['(192)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_12 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad)	[1552507415202409000, 1552507415202410000, 1552507415202430000, 1552507415202434000]
tower_0/v/gradients/AddN_12:AddN	/device:GPU:0/stream:all	0	2000	2000	['(?output_ref2)']		[1552507415202423000, 1552507415202423000, 1552507415202425000, 1552507415202425000]
tower_0/v/gradients/AddN_13	/job:localhost/replica:0/task:0/device:GPU:0	1000	42000	45000	['(5x5x64x192)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_13 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507415202437000, 1552507415202438000, 1552507415202479000, 1552507415202482000]
tower_0/v/gradients/AddN_13:AddN	/device:GPU:0/stream:all	0	24000	24000	['(?output_ref2)']		[1552507415202450000, 1552507415202450000, 1552507415202474000, 1552507415202474000]
tower_0/v/gradients/AddN_14	/job:localhost/replica:0/task:0/device:GPU:0	1000	21000	24000	['(64)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_14 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_1_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad)	[1552507415212523000, 1552507415212524000, 1552507415212544000, 1552507415212547000]
