tower_0/v/cg/conv1/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	10000	12000	['(192)', ' -DstT f16 -SrcT f32']	tower_0/v/cg/conv1/Cast = Cast(v/cg/conv1/biases/read)	[1552507523176848000, 1552507523176848000, 1552507523176858000, 1552507523176860000]
tower_0/v/cg/conv1/Relu	/job:localhost/replica:0/task:0/device:GPU:0	1000	502000	505000	['(128x192x27x27)', ' -t f16']	tower_0/v/cg/conv1/Relu = Relu(tower_0/v/cg/conv1/BiasAdd)	[1552507523195899000, 1552507523195900000, 1552507523196401000, 1552507523196404000]
tower_0/v/cg/conv1/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	7128000	7134000	['(128x192x27x27)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 256.0MB 256.0MB] tower_0/v/cg/conv1/conv2d/Conv2D = Conv2D(tower_0/v/cg/mpool0/MaxPool, Cast_1)	[1552507523187595000, 1552507523187595000, 1552507523194723000, 1552507523194729000]
tower_0/v/cg/conv2/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	546000	550000	['(128x384x13x13)', ' -t f16 -data_format NHWC']	tower_0/v/cg/conv2/BiasAdd = BiasAdd(tower_0/v/cg/conv2/conv2d/Conv2D, tower_0/v/cg/conv2/Cast)	[1552507523202517000, 1552507523202518000, 1552507523203063000, 1552507523203067000]
tower_0/v/cg/conv2/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	10000	12000	['(384)', ' -DstT f16 -SrcT f32']	tower_0/v/cg/conv2/Cast = Cast(v/cg/conv2/biases/read)	[1552507523177071000, 1552507523177071000, 1552507523177081000, 1552507523177083000]
tower_0/v/cg/conv2/Relu	/job:localhost/replica:0/task:0/device:GPU:0	0	230000	232000	['(128x384x13x13)', ' -t f16']	tower_0/v/cg/conv2/Relu = Relu(tower_0/v/cg/conv2/BiasAdd)	[1552507523203069000, 1552507523203069000, 1552507523203299000, 1552507523203301000]
tower_0/v/cg/conv2/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1000	5281000	5284000	['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 215.2MB 215.2MB] tower_0/v/cg/conv2/conv2d/Conv2D = Conv2D(tower_0/v/cg/mpool1/MaxPool, Cast_2)	[1552507523197229000, 1552507523197230000, 1552507523202510000, 1552507523202513000]
tower_0/v/cg/conv3/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	545000	548000	['(128x384x13x13)', ' -t f16 -data_format NHWC']	tower_0/v/cg/conv3/BiasAdd = BiasAdd(tower_0/v/cg/conv3/conv2d/Conv2D, tower_0/v/cg/conv3/Cast)	[1552507523211757000, 1552507523211758000, 1552507523212302000, 1552507523212305000]
tower_0/v/cg/conv3/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	13000	15000	['(384)', ' -DstT f16 -SrcT f32']	tower_0/v/cg/conv3/Cast = Cast(v/cg/conv3/biases/read)	[1552507523177519000, 1552507523177519000, 1552507523177532000, 1552507523177534000]
tower_0/v/cg/conv3/Relu	/job:localhost/replica:0/task:0/device:GPU:0	0	233000	235000	['(128x384x13x13)', ' -t f16']	tower_0/v/cg/conv3/Relu = Relu(tower_0/v/cg/conv3/BiasAdd)	[1552507523212306000, 1552507523212306000, 1552507523212539000, 1552507523212541000]
tower_0/v/cg/conv3/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	8439000	8443000	['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 279.3MB 279.3MB] tower_0/v/cg/conv3/conv2d/Conv2D = Conv2D(tower_0/v/cg/conv2/Relu, Cast_3)	[1552507523203309000, 1552507523203309000, 1552507523211748000, 1552507523211752000]
tower_0/v/cg/conv4/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	1000	366000	369000	['(128x256x13x13)', ' -t f16 -data_format NHWC']	tower_0/v/cg/conv4/BiasAdd = BiasAdd(tower_0/v/cg/conv4/conv2d/Conv2D, tower_0/v/cg/conv4/Cast)	[1552507523218502000, 1552507523218503000, 1552507523218868000, 1552507523218871000]
tower_0/v/cg/conv4/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	11000	13000	['(256)', ' -DstT f16 -SrcT f32']	tower_0/v/cg/conv4/Cast = Cast(v/cg/conv4/biases/read)	[1552507523177690000, 1552507523177691000, 1552507523177701000, 1552507523177703000]
tower_0/v/cg/conv4/Relu	/job:localhost/replica:0/task:0/device:GPU:0	0	157000	159000	['(128x256x13x13)', ' -t f16']	tower_0/v/cg/conv4/Relu = Relu(tower_0/v/cg/conv4/BiasAdd)	[1552507523218873000, 1552507523218873000, 1552507523219030000, 1552507523219032000]
tower_0/v/cg/conv4/conv2d/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	5943000	5947000	['(128x256x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1']	[GPU_0_bfc 223.7MB 223.7MB] tower_0/v/cg/conv4/conv2d/Conv2D = Conv2D(tower_0/v/cg/conv3/Relu, Cast_4)	[1552507523212550000, 1552507523212550000, 1552507523218493000, 1552507523218497000]
tower_0/v/cg/dropout0/dropout/dropout/Floor	/job:localhost/replica:0/task:0/device:GPU:0	0	27000	29000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0/dropout/dropout/Floor = Floor(tower_0/v/cg/dropout0/dropout/dropout/add)	[1552507523183662000, 1552507523183662000, 1552507523183689000, 1552507523183691000]
tower_0/v/cg/dropout0/dropout/dropout/add	/job:localhost/replica:0/task:0/device:GPU:0	1000	27000	29000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0/dropout/dropout/add = Add(tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob, tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul)	[1552507523177740000, 1552507523177741000, 1552507523177767000, 1552507523177769000]
tower_0/v/cg/dropout0/dropout/dropout/div	/job:localhost/replica:0/task:0/device:GPU:0	1000	35000	38000	['(128x4096)', ' -t f16']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/cg/dropout0/dropout/dropout/div = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/affine0/affine0)	[1552507523222146000, 1552507523222147000, 1552507523222181000, 1552507523222184000]
tower_0/v/cg/dropout0/dropout/dropout/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	35000	39000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0/dropout/dropout/mul = Mul(tower_0/v/cg/dropout0/dropout/dropout/div, tower_0/v/cg/dropout0/dropout/dropout/Floor)	[1552507523222187000, 1552507523222188000, 1552507523222222000, 1552507523222226000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform	/job:localhost/replica:0/task:0/device:GPU:0	0	52000	54000	['(128x4096)', ' -t i32 -t f16 -seed i: 123 -seed2 i: 161']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform = RandomUniform(tower_0/v/cg/dropout0_1/dropout/dropout/Shape)	[1552507523166872000, 1552507523166872000, 1552507523166924000, 1552507523166926000]
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul = Snapshot(tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform)	[1552507523168523000, 1552507523168523000, 1552507523168524000, 1552507523168525000]
tower_0/v/cg/dropout0_1/dropout/dropout/Floor	/job:localhost/replica:0/task:0/device:GPU:0	1000	31000	34000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0_1/dropout/dropout/Floor = Floor(tower_0/v/cg/dropout0_1/dropout/dropout/add)	[1552507523183627000, 1552507523183628000, 1552507523183658000, 1552507523183661000]
tower_0/v/cg/dropout0_1/dropout/dropout/Shape	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(2)', ' -t i32']	tower_0/v/cg/dropout0_1/dropout/dropout/Shape = Const()	[1552507523166693000, 1552507523166693000, 1552507523166694000, 1552507523166695000]
tower_0/v/cg/dropout0_1/dropout/dropout/add	/job:localhost/replica:0/task:0/device:GPU:0	1000	32000	34000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0_1/dropout/dropout/add = Add(tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob, tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul)	[1552507523177704000, 1552507523177705000, 1552507523177736000, 1552507523177738000]
tower_0/v/cg/dropout0_1/dropout/dropout/div	/job:localhost/replica:0/task:0/device:GPU:0	0	31000	32000	['(128x4096)', ' -t f16']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/cg/dropout0_1/dropout/dropout/div = Mul(ConstantFolding/tower_0/v/cg/dropout0_1/dropout/dropout/div_recip, tower_0/v/cg/affine1/affine1)	[1552507523223465000, 1552507523223465000, 1552507523223496000, 1552507523223497000]
tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	3000	['(1)', ' -t f16']	tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob = Const()	[1552507523166690000, 1552507523166690000, 1552507523166691000, 1552507523166693000]
tower_0/v/cg/dropout0_1/dropout/dropout/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	31000	34000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0_1/dropout/dropout/mul = Mul(tower_0/v/cg/dropout0_1/dropout/dropout/div, tower_0/v/cg/dropout0_1/dropout/dropout/Floor)	[1552507523223500000, 1552507523223501000, 1552507523223531000, 1552507523223534000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform	/job:localhost/replica:0/task:0/device:GPU:0	0	55000	57000	['(128x4096)', ' -t i32 -t f16 -seed i: 123 -seed2 i: 191']	[GPU_0_bfc 1.0MB 1.0MB] tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform = RandomUniform(tower_0/v/cg/dropout0_1/dropout/dropout/Shape)	[1552507523166809000, 1552507523166809000, 1552507523166864000, 1552507523166866000]
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul	/job:localhost/replica:0/task:0/device:GPU:0	1000	2000	3000	['(128x4096)', ' -t f16']	tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/mul = Snapshot(tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform)	[1552507523168518000, 1552507523168519000, 1552507523168520000, 1552507523168521000]
tower_0/v/cg/mpool0/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	1000	1198000	1201000	['(128x64x27x27)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 11.4MB 11.4MB] tower_0/v/cg/mpool0/MaxPool = MaxPool(tower_0/v/cg/conv0/Relu)	[1552507523186382000, 1552507523186383000, 1552507523187580000, 1552507523187583000]
tower_0/v/cg/mpool1/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	0	811000	814000	['(128x192x13x13)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 7.9MB 7.9MB] tower_0/v/cg/mpool1/MaxPool = MaxPool(tower_0/v/cg/conv1/Relu)	[1552507523196405000, 1552507523196405000, 1552507523197216000, 1552507523197219000]
tower_0/v/cg/mpool2/MaxPool	/job:localhost/replica:0/task:0/device:GPU:0	0	268000	270000	['(128x256x6x6)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1']	[GPU_0_bfc 2.5MB 2.5MB] tower_0/v/cg/mpool2/MaxPool = MaxPool(tower_0/v/cg/conv4/Relu)	[1552507523219033000, 1552507523219033000, 1552507523219301000, 1552507523219303000]
tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer	/job:localhost/replica:0/task:0/device:GPU:0	1000	89000	91000	['(128x6x6x256)']	[GPU_0_bfc 2.2MB 2.2MB] tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer = Transpose(tower_0/v/cg/mpool2/MaxPool, PermConstNCHWToNHWC-LayoutOptimizer)	[1552507523219305000, 1552507523219306000, 1552507523219394000, 1552507523219396000]
tower_0/v/gpu_cached_inputs	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	3000	['(128x227x227x3)', ' -t f16']	tower_0/v/gpu_cached_inputs = VariableV2()	[1552507523166714000, 1552507523166714000, 1552507523166715000, 1552507523166717000]
tower_0/v/gpu_cached_inputs/read	/job:localhost/replica:0/task:0/device:GPU:0	200	700	3000	['(128x227x227x3)', ' -t f16']	tower_0/v/gpu_cached_inputs/read = Identity(tower_0/v/gpu_cached_inputs)	[1552507523166935000, 1552507523166935200, 1552507523166935700, 1552507523166938000]
tower_0/v/gradients/AddN	/job:localhost/replica:0/task:0/device:GPU:0	0	13000	16000	['(1001)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast)	[1552507523225307000, 1552507523225307000, 1552507523225320000, 1552507523225323000]
tower_0/v/gradients/AddN_1	/job:localhost/replica:0/task:0/device:GPU:0	1000	322000	325000	['(4096x1001)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_1 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine2/Cast_grad/Cast)	[1552507523225324000, 1552507523225325000, 1552507523225646000, 1552507523225649000]
tower_0/v/gradients/AddN_10	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	14000	['(384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_10 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv2/Cast_grad/Cast)	[1552507523292754000, 1552507523292754000, 1552507523292765000, 1552507523292768000]
tower_0/v/gradients/AddN_11	/job:localhost/replica:0/task:0/device:GPU:0	0	60000	63000	['(3x3x192x384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_11 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul, tower_0/v/gradients/Cast_2_grad/Cast)	[1552507523292770000, 1552507523292770000, 1552507523292830000, 1552507523292833000]
tower_0/v/gradients/AddN_12	/job:localhost/replica:0/task:0/device:GPU:0	1000	12000	14000	['(192)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_12 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast)	[1552507523305777000, 1552507523305778000, 1552507523305789000, 1552507523305791000]
tower_0/v/gradients/AddN_13	/job:localhost/replica:0/task:0/device:GPU:0	0	33000	36000	['(5x5x64x192)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_13 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul, tower_0/v/gradients/Cast_1_grad/Cast)	[1552507523305793000, 1552507523305793000, 1552507523305826000, 1552507523305829000]
tower_0/v/gradients/AddN_14	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	14000	['(64)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_14 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_1_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast)	[1552507523313998000, 1552507523313998000, 1552507523314009000, 1552507523314012000]
tower_0/v/gradients/AddN_15	/job:localhost/replica:0/task:0/device:GPU:0	0	12000	15000	['(11x11x3x64)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_15 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul, tower_0/v/gradients/Cast_grad/Cast)	[1552507523314013000, 1552507523314013000, 1552507523314025000, 1552507523314028000]
tower_0/v/gradients/AddN_2	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	14000	['(4096)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_2 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast)	[1552507523229813000, 1552507523229813000, 1552507523229824000, 1552507523229827000]
tower_0/v/gradients/AddN_3	/job:localhost/replica:0/task:0/device:GPU:0	1000	1285000	1288000	['(4096x4096)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_3 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast)	[1552507523229828000, 1552507523229829000, 1552507523231113000, 1552507523231116000]
tower_0/v/gradients/AddN_4	/job:localhost/replica:0/task:0/device:GPU:0	0	12000	15000	['(4096)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_4 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast)	[1552507523241121000, 1552507523241121000, 1552507523241133000, 1552507523241136000]
tower_0/v/gradients/AddN_5	/job:localhost/replica:0/task:0/device:GPU:0	1000	2878000	2881000	['(9216x4096)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_5 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul, tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast)	[1552507523241137000, 1552507523241138000, 1552507523244015000, 1552507523244018000]
tower_0/v/gradients/AddN_6	/job:localhost/replica:0/task:0/device:GPU:0	1000	14000	17000	['(256)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_6 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast)	[1552507523278954000, 1552507523278955000, 1552507523278968000, 1552507523278971000]
tower_0/v/gradients/AddN_7	/job:localhost/replica:0/task:0/device:GPU:0	0	73000	76000	['(3x3x384x256)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_7 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul, tower_0/v/gradients/Cast_4_grad/Cast)	[1552507523278973000, 1552507523278973000, 1552507523279046000, 1552507523279049000]
tower_0/v/gradients/AddN_8	/job:localhost/replica:0/task:0/device:GPU:0	0	12000	15000	['(384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_8 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul, tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast)	[1552507523290049000, 1552507523290049000, 1552507523290061000, 1552507523290064000]
tower_0/v/gradients/AddN_9	/job:localhost/replica:0/task:0/device:GPU:0	0	108000	111000	['(3x3x384x384)', ' -N i: 2 -t f32']	tower_0/v/gradients/AddN_9 = AddN(tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_6_grad/mul, tower_0/v/gradients/Cast_3_grad/Cast)	[1552507523290066000, 1552507523290066000, 1552507523290174000, 1552507523290177000]
tower_0/v/gradients/Cast_1_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	21000	24000	['(5x5x64x192)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 1.3MB 1.3MB] tower_0/v/gradients/Cast_1_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507523304077000, 1552507523304077000, 1552507523304098000, 1552507523304101000]
tower_0/v/gradients/Cast_2_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	37000	39000	['(3x3x192x384)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 2.5MB 2.5MB] tower_0/v/gradients/Cast_2_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507523291508000, 1552507523291509000, 1552507523291545000, 1552507523291547000]
tower_0/v/gradients/Cast_3_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	64000	67000	['(3x3x384x384)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 9.8MB 9.8MB] tower_0/v/gradients/Cast_3_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507523279591000, 1552507523279591000, 1552507523279655000, 1552507523279658000]
tower_0/v/gradients/Cast_4_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	46000	49000	['(3x3x384x256)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 3.7MB 3.7MB] tower_0/v/gradients/Cast_4_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507523262582000, 1552507523262582000, 1552507523262628000, 1552507523262631000]
tower_0/v/gradients/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	11000	13000	['(11x11x3x64)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter)	[1552507523313931000, 1552507523313931000, 1552507523313942000, 1552507523313944000]
tower_0/v/gradients/tower_0/v/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	13000	15000	['(128x1001)', ' -DstT f16 -SrcT f32']	[GPU_0_bfc 0.2MB 0.2MB] tower_0/v/gradients/tower_0/v/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul)	[1552507523224233000, 1552507523224233000, 1552507523224246000, 1552507523224248000]
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Reshape	/job:localhost/replica:0/task:0/device:GPU:0	0	2000	3000	['(128x6x6x256)', ' -t f16 -Tshape i32']	tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Reshape = Reshape(tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul, tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape)	[1552507523241116000, 1552507523241116000, 1552507523241118000, 1552507523241119000]
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape	/job:localhost/replica:0/task:0/device:GPU:0	0	1000	2000	['(4)', ' -t i32']	tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape = Const()	[1552507523166711000, 1552507523166711000, 1552507523166712000, 1552507523166713000]
tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	1000	15000	18000	['(4096)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b_grad/BiasAddGrad)	[1552507523239287000, 1552507523239288000, 1552507523239302000, 1552507523239305000]
tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	1802000	1804000	['(9216x4096)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 144.0MB 144.0MB] tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1)	[1552507523239307000, 1552507523239307000, 1552507523241109000, 1552507523241111000]
tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	45000	48000	['(128x4096)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv, tower_0/v/cg/affine0/affine0)	[1552507523231118000, 1552507523231118000, 1552507523231163000, 1552507523231166000]
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul	/job:localhost/replica:0/task:0/device:GPU:0	0	2763000	2768000	['(128x9216)', ' -t f16 -tr_a 0 -tr_b 1']	[GPU_0_bfc 2.2MB 2.2MB] tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul = MatMul(tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad, tower_0/v/cg/affine0/Cast)	[1552507523235203000, 1552507523235203000, 1552507523237966000, 1552507523237971000]
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1	/job:localhost/replica:0/task:0/device:GPU:0	1000	3010000	3013000	['(9216x4096)', ' -t f16 -tr_a 1 -tr_b 0']	[GPU_0_bfc 72.0MB 72.0MB] tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1 = MatMul(tower_0/v/cg/Reshape, tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad)	[1552507523232185000, 1552507523232186000, 1552507523235195000, 1552507523235198000]
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1000	57000	59000	['(4096)', ' -t f16 -data_format NHWC']	tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b_grad/BiasAddGrad = BiasAddGrad(tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad)	[1552507523232124000, 1552507523232125000, 1552507523232181000, 1552507523232183000]
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	12000	14000	['(4096)', ' -DstT f32 -SrcT f16']	tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad)	[1552507523228990000, 1552507523228990000, 1552507523229002000, 1552507523229004000]
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast	/job:localhost/replica:0/task:0/device:GPU:0	0	758000	760000	['(4096x4096)', ' -DstT f32 -SrcT f16']	[GPU_0_bfc 64.0MB 64.0MB] tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast = Cast(tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1)	[1552507523229006000, 1552507523229006000, 1552507523229764000, 1552507523229766000]
tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	48000	51000	['(128x4096)', ' -t f16']	tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad = ReluGrad(tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv, tower_0/v/cg/affine1/affine1)	[1552507523225650000, 1552507523225650000, 1552507523225698000, 1552507523225701000]
